ref,name,management,pupils_total_2022_23,pcd,lat,lon,color,color_string,red,green,blue,radius,protestant,catholic,other,display
503-1188,St Joseph's Primary School ,Roman Catholic Maintained,197,BT358LA,54.13816,-6.389405,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,140.3566885,0,192,5,Local Catholic Church
503-1318,Killowen Primary School ,Roman Catholic Maintained,41,BT343AE,54.073538,-6.155954,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,64.03124237432849,0-4,33,04-Aug,Independent Christian Volunteer
503-1340,St Joseph's Convent Primary School ,Roman Catholic Maintained,494,BT356AN,54.178202,-6.339525,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,222.2611077089287,0-4,426,64-68,Local Catholic Church
503-1558,Ballyholland Primary School ,Roman Catholic Maintained,198,BT342ND,54.154125,-6.29348,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,140.71247279470288,0-4,190-198,0-4,Local Catholic Church
503-1609,Carrick Primary School ,Roman Catholic Maintained,388,BT343QA,54.133375,-6.25746,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,196.9771560359221,0,381,7,Local Catholic Church
503-1653,St Matthew's Primary School Magheramayo,Roman Catholic Maintained,93,BT319AZ,54.268963,-6.00888,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,96.43650760992956,0,93,0,Local Catholic Church
503-1667,St Patrick's Primary School ,Roman Catholic Maintained,120,BT670QU,54.467283,-6.277136,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,109.54451150103324,0,120,0,Diocesan / Catechetical advisors<br>Local Catholic Church
503-1669,St John's Primary School ,Roman Catholic Maintained,133,BT636HH,54.374592,-6.358616,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,115.32562594670796,0,127,6,Local Catholic Church
503-1695,St Mary's Primary School ,Roman Catholic Maintained,158,BT341SX,54.231618,-6.339574,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,125.69805089976536,0,149,9,Local Catholic Church
503-1697,St Patrick's Primary School ,Roman Catholic Maintained,348,BT342EX,54.172562,-6.236087,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,186.54758106177636,0-4,332,Dec-16,Local Catholic Church<br>Poor Clare Sisters
503-2262,Lissan Primary School ,Roman Catholic Maintained,122,BT809XE,54.688843,-6.755607,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,110.4536101718726,0,118-122,0-4,Local Catholic Church
503-2306,St Malachy's Primary School  Glencull,Roman Catholic Maintained,107,BT702DB,54.477604,-7.068781,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,103.4408043,0,107,0,Local Catholic Church
503-2387,Derrylatinee Primary School ,Roman Catholic Maintained,99,BT701PS,54.450426,-6.84954,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,99.49874371,0,95-99,0-4,Local Catholic Church
503-2463,Blessed Patrick O'loughran Primary School ,Roman Catholic Maintained,105,BT703NQ,54.506638,-6.829883,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,102.46950765959598,0,105,0,Local Catholic Church
503-2558,Laghey Primary School ,Roman Catholic Maintained,103,BT716RJ,54.493223,-6.688759,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,101.4889156509222,0-4,94,05-Sep,Local Catholic Church
503-2585,Edendork Primary School ,Roman Catholic Maintained,287,BT714DP,54.529539,-6.738864,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,169.41074346097415,0,280,7,Diocesan / Catechetical advisors<br>Local Catholic Church
503-2592,St Mary's Primary School ,Roman Catholic Maintained,78,BT703LH,54.549227,-6.786644,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,88.31760866327848,0,74-78,0-4,Diocesan / Catechetical advisors<br>Local Catholic Church
503-2678,St Patrick's Primary School ,Roman Catholic Maintained,214,BT703HG,54.533009,-6.816368,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,146.28738838327794,0,206,8,Local Catholic Church
503-2699,St Mary's Primary School ,Roman Catholic Maintained,179,BT809NT,54.672154,-6.936996,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,133.79088160259653,0,179,0,Local Catholic Church
503-2715,St John's Primary School ,Roman Catholic Maintained,206,BT717SQ,54.44543,-6.696438,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,143.52700094407322,0,197,9,Local Catholic Church
503-2729,St John's Primary School ,Roman Catholic Maintained,222,BT714QN,54.52326,-6.625987,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,148.9966442575134,0,218-222,0-4,Local Catholic Church
503-2734,St Mary's Primary School ,Roman Catholic Maintained,214,BT703AN,54.491316,-6.923115,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,146.28738838327794,0-4,206-214,0-4,Local Catholic Church
503-2735,St Mary's Primary School ,Roman Catholic Maintained,144,BT702JH,54.470546,-7.030304,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,120,0,140-144,0-4,Local Catholic Church
503-2736,St Mary's Primary School ,Roman Catholic Maintained,42,BT750SA,54.373774,-7.325891,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,64.80740698,0-4,34-42,0-4,Local Catholic Church
503-3003,St Paul's Primary School ,Roman Catholic Maintained,95,BT345RH,54.225088,-6.091653,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,97.46794344808964,0,95,0,Local Catholic Church
503-3004,St Mary's Primary School ,Roman Catholic Maintained,97,BT345DQ,54.236355,-6.158009,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,98.48857801796105,0,93-97,0-4,Local Catholic Church
503-3006,St Michael's Primary School (Finnis),Roman Catholic Maintained,75,BT252EE,54.361572,-6.024079,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,86.60254037844388,0,71-75,0-4,Local Catholic Church
503-3011,St Marys Primary School Dechomet,Roman Catholic Maintained,100,BT319QE,54.304704,-6.075725,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,100,0-4,92-100,0-4,Local Catholic Church
503-3025,St Patrick's Primary School ,Roman Catholic Maintained,320,BT345UY,54.201049,-6.131519,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,178.88543819998318,03-Mar,317,0,Local Catholic Church
503-3324,St Patrick's Primary School ,Roman Catholic Maintained,90,BT670AR,54.50992,-6.292033,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,94.86832981,0-4,82-90,0-4,Local Catholic Church
503-6000,St Colman's Primary School ,Roman Catholic Maintained,92,BT251BD,54.416662,-6.147188,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,95.91663047,7,74,11,Local Catholic Church
503-6006,St Mary's Primary School ,Roman Catholic Maintained,140,BT670BW,54.533881,-6.32927,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,118.32159566199232,0,136-140,0-4,Local Catholic Church
503-6009,St Mary's Primary School ,Roman Catholic Maintained,102,BT666NR,54.502464,-6.462774,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,100.99504938362077,0,97,5,Local Catholic Church
503-6031,St Patrick's Primary School Loup,Roman Catholic Maintained,148,BT457TS,54.696485,-6.597492,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,121.65525060596438,0,144-148,0-4,Local Catholic Church
503-6033,St Joseph's Primary School ,Roman Catholic Maintained,223,BT702NX,54.541528,-6.898353,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,149.33184523068078,0,223,0,Local Baptist Church
503-6047,St Patrick's Primary School ,Roman Catholic Maintained,192,BT714QZ,54.527787,-6.661099,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,138.56406460551017,0,184,8,Local Catholic Church
503-6061,St Colman's Primary School and All Saints' Nursery Unit ,Roman Catholic Maintained,206,BT325LS,54.300222,-6.190122,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,143.52700094407322,0-4,198-206,0-4,Local Catholic Church
503-6064,St Malachy's Primary School ,Roman Catholic Maintained,321,BT357HF,54.181298,-6.419359,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,179.16472867168918,0,317-321,0-4,Local Catholic Church
503-6099,St Patrick's Primary School ,Roman Catholic Maintained,230,BT350PZ,54.124708,-6.578272,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,151.65750888103102,0,226-230,0-4,Local Catholic Church
503-6101,St Brendan's Primary School ,Roman Catholic Maintained,410,BT655HS,54.437648,-6.364741,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,202.48456731316588,0,374,36,Local Catholic Church
503-6110,St Joseph's Primary School ,Roman Catholic Maintained,390,BT357AW,54.196834,-6.404454,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,197.48417658131496,0-4,380,06-Oct,Local Catholic Church
503-6118,St Mary's Primary School ,Roman Catholic Maintained,188,BT702RD,54.594967,-6.933902,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,137.11309200802089,0-4,182,02-Jun,Diocesan / Catechetical advisors<br>Local Catholic Church<br>Love for Life
503-6121,St Jarlath's Primary School ,Roman Catholic Maintained,168,BT717HH,54.414748,-6.697967,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,129.6148139681572,0,157,11,Local Baptist Church<br>Local Catholic Church
503-6122,Jonesborough Primary School ,Roman Catholic Maintained,91,BT358HR,54.089508,-6.370841,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,95.39392014169457,0,86,5,Local Catholic Church
503-6130,St Laurence O'Toole's Primary School ,Roman Catholic Maintained,77,BT357PH,54.184426,-6.48733,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,87.74964387392123,0,77,0,Local Catholic Church
503-6136,Sacred Heart Primary School ,Roman Catholic Maintained,121,BT703JE,54.601068,-6.838394,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,110,0,117-121,0-4,Local Catholic Church
503-6173,St John the Baptist Primary School ,Roman Catholic Maintained,459,BT621EB,54.43443,-6.461039,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,214.24285285628548,0-4,402,53-57,Local Baptist Church
503-6363,St Mary's Primary School  Aughnacloy,Roman Catholic Maintained,110,BT696AJ,54.411067,-6.973058,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,104.88088481701516,6,95,9,Local Catholic Church
503-6400,St Colman's (Bann) Primary School ,Roman Catholic Maintained,130,BT636DU,54.38468,-6.309062,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,114.0175425099138,0-4,123,03-Jul,Local Catholic Church
503-6409,St Ronan's Primary School ,Roman Catholic Maintained,432,BT341PR,54.187118,-6.327418,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,207.84609690826528,0-4,415,13-17,Local Catholic Church
503-6433,St Malachy's Primary School ,Roman Catholic Maintained,291,BT358PJ,54.175243,-6.355649,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,170.5872210923198,0-4,278,Sep-13,Diocesan / Catechetical advisors<br>Local Catholic Church
503-6457,St Francis' Primary School  Aghderg,Roman Catholic Maintained,159,BT323LN,54.317647,-6.30917,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,126.09520212918493,0-4,146,Sep-13,Local Brethren / Gospel Hall<br>Local Catholic Church
503-6463,St Joseph's Primary School ,Roman Catholic Maintained,27,BT684UF,54.350536,-6.840445,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,51.96152422706632,0,27,0,Local Catholic Church
503-6545,St Colman's Primary School ,Roman Catholic Maintained,221,BT344DE,54.05884,-6.012273,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,148.66068747318505,0-4,202,15-19,Local Catholic Church
503-6567,Holy Trinity Primary School ,Roman Catholic Maintained,700,BT808AG,54.644326,-6.747549,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,264.5751311,0-4,655,41-45,Local Catholic Church
503-6572,St Colman's Primary School ,Roman Catholic Maintained,219,BT342LA,54.197561,-6.28792,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,147.9864858694874,0,219,0,Local Catholic Church
503-6583,St Dallan's Primary School ,Roman Catholic Maintained,461,BT343RP,54.1022,-6.246598,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,214.7091055358389,0-4,431,26-30,Diocesan / Catechetical advisors<br>Local Catholic Church
503-6586,Presentation Primary School ,Roman Catholic Maintained,306,BT623AH,54.418598,-6.442699,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,174.9285568,5,269,32,Elim Pentecostal<br>Local Catholic Church
503-6590,Primate Dixon Primary School ,Roman Catholic Maintained,579,BT714NW,54.545939,-6.706926,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,240.6241883103193,0,553,26,Local Catholic Church
503-6595,St Peter's Primary School ,Roman Catholic Maintained,139,BT716SW,54.434818,-6.66418,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,117.89826122551597,0,135-139,0-4,Local Catholic Church
503-6598,Our Lady's Primary School ,Roman Catholic Maintained,190,BT717NJ,54.394017,-6.751154,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,137.84048752090223,0,190,0,Local Catholic Church
503-6605,St Patrick's Primary School ,Roman Catholic Maintained,86,BT345BT,54.233456,-6.202831,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,92.73618495495704,0,82-86,0-4,Local Baptist Church<br>Local Catholic Church<br>Non-Religious
503-6610,St Francis of Assisi Primary School ,Roman Catholic Maintained,200,BT603RW,54.248931,-6.706817,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,141.4213562373095,0-4,163,33-37,Local Catholic Church
503-6622,St Johns Primary School ,Roman Catholic Maintained,184,BT604HT,54.28681,-6.835557,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,135.64659966250537,0-4,176-184,0-4,Local Catholic Church
503-6633,St Francis Primary School ,Roman Catholic Maintained,821,BT666DN,54.463861,-6.347934,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,286.53097563788805,5,781,35,Local Catholic Church
503-6634,St Clare’s Abbey Primary School ,Roman Catholic Maintained,510,BT341HD,54.174498,-6.334819,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,225.8317958127243,0-4,454,52-56,Eucharistic Adoration<br>Local Catholic Church<br>Non-Religious<br>Poor Clare Sisters
503-6639,Our Lady's and St Mochua's Primary School ,Roman Catholic Maintained,168,BT603EZ,54.228504,-6.775985,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,129.6148139681572,0,164-168,0-4,Diocesan / Catechetical advisors<br>Local Catholic Church
503-6673,St Bronagh's Primary School,Roman Catholic Maintained,209,BT343DY,54.102164,-6.197951,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,144.5683229480096,0,209,0,Diocesan / Catechetical advisors
503-6706,St Columban's Primary School ,Roman Catholic Maintained,211,BT344NL,54.072161,-5.982333,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,145.25839046333948,0,207-211,0-4,Local Catholic Church
504-6137,Seagoe Primary School ,Other Maintained,392,BT635HS,54.435637,-6.426393,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,197.9898987322333,269,22,101,Local Baptist Church<br>Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church
504-6241,The Drelincourt School,Other Maintained,12,BT601EE,54.34502,-6.636847,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,34.64101615137754,0-4,0-4,04-Dec,Child Evangelism Fellowship<br>Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Pentecostal Church
504-6597,Bunscoil an Iúir,Other Maintained,108,BT342DH,54.169731,-6.335118,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,103.92304845413264,0-4,95-99,9,Local Catholic Church
504-6637,Gaelscoil Uí Néill,Other Maintained,135,BT714PU,54.536519,-6.684853,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,116.1895003862225,0,131-135,0-4,Local Catholic Church
504-6695,Gaelscoil Aodha Rua ,Other Maintained,133,BT701HD,54.508629,-6.779495,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,115.32562594670796,0,133,0,Jesuits<br>Local Catholic Church
505-6013,Kilbroney Integrated Primary School ,Controlled Integrated,134,BT343EL,54.099592,-6.195387,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)",#1f77b480,31,119,180,115.75836902790226,17,68,49,Local Church of Ireland
506-6553,Portadown Integrated Primary School ,Grant Maintained Integrated,474,BT635RR,54.438126,-6.419532,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)",#1f77b480,31,119,180,217.7154105707724,88,152,234,Local Catholic Church<br>Reach Mentoring
506-6554,Windmill Integrated Primary School ,Grant Maintained Integrated,248,BT717BE,54.497259,-6.771916,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)",#1f77b480,31,119,180,157.48015748023622,61,127,60,Hope for Youth Ministries<br>Local Baptist Church<br>Local Catholic Church<br>Local Church of Ireland
506-6578,Saints & Scholars Int Primary School ,Grant Maintained Integrated,305,BT619HG,54.354615,-6.628115,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)",#1f77b480,31,119,180,174.6424919657298,67,130,108,Humanists<br>Independent Non Denominational Church<br>Local Catholic Church<br>Local Church of Ireland
506-6657,Phoenix Integrated Primary School ,Grant Maintained Integrated,221,BT808QF,54.639542,-6.740169,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)",#1f77b480,31,119,180,148.66068747318505,64,106,51,Local Baptist Church<br>Local Catholic Church<br>Local Church of Ireland<br>Local Community Church<br>Local Methodist Church<br>Local Presbyterian Church<br>Non-Religious<br>Vineyard
